date,premise_code,item_code,price,premise,address,premise_type,state,district
2023-03-01,183,94,12.9,GIANT SUPERMARKET KELANA JAYA,"JALAN SS 6/3,PUSAT BANDAR KELANA JAYA,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-01,183,95,7.9,GIANT SUPERMARKET KELANA JAYA,"JALAN SS 6/3,PUSAT BANDAR KELANA JAYA,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-01,183,96,12.9,GIANT SUPERMARKET KELANA JAYA,"JALAN SS 6/3,PUSAT BANDAR KELANA JAYA,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-01,183,97,15.9,GIANT SUPERMARKET KELANA JAYA,"JALAN SS 6/3,PUSAT BANDAR KELANA JAYA,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-01,183,98,10.9,GIANT SUPERMARKET KELANA JAYA,"JALAN SS 6/3,PUSAT BANDAR KELANA JAYA,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-01,183,104,2.0,GIANT SUPERMARKET KELANA JAYA,"JALAN SS 6/3,PUSAT BANDAR KELANA JAYA,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-01,183,108,8.0,GIANT SUPERMARKET KELANA JAYA,"JALAN SS 6/3,PUSAT BANDAR KELANA JAYA,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-01,183,109,3.0,GIANT SUPERMARKET KELANA JAYA,"JALAN SS 6/3,PUSAT BANDAR KELANA JAYA,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-01,183,112,12.9,GIANT SUPERMARKET KELANA JAYA,"JALAN SS 6/3,PUSAT BANDAR KELANA JAYA,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-01,183,113,6.9,GIANT SUPERMARKET KELANA JAYA,"JALAN SS 6/3,PUSAT BANDAR KELANA JAYA,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-01,183,114,8.9,GIANT SUPERMARKET KELANA JAYA,"JALAN SS 6/3,PUSAT BANDAR KELANA JAYA,47301 PETALING JAYA, SELANGOR",Pasar Raya / Supermarket,Selangor,Petaling Jaya
2023-03-01,330,94,12.99,TESCO SEKSYEN 13,"NO. 3,JALAN AEROBIK 13/43, SEKSYEN 13,40100 SHAH ALAM, SELANGOR",Hypermarket,Selangor,Petaling
2023-03-01,330,95,7.99,TESCO SEKSYEN 13,"NO. 3,JALAN AEROBIK 13/43, SEKSYEN 13,40100 SHAH ALAM, SELANGOR",Hypermarket,Selangor,Petaling
2023-03-01,330,97,15.99,TESCO SEKSYEN 13,"NO. 3,JALAN AEROBIK 13/43, SEKSYEN 13,40100 SHAH ALAM, SELANGOR",Hypermarket,Selangor,Petaling
2023-03-01,330,98,8.29,TESCO SEKSYEN 13,"NO. 3,JALAN AEROBIK 13/43, SEKSYEN 13,40100 SHAH ALAM, SELANGOR",Hypermarket,Selangor,Petaling
2023-03-01,330,108,6.99,TESCO SEKSYEN 13,"NO. 3,JALAN AEROBIK 13/43, SEKSYEN 13,40100 SHAH ALAM, SELANGOR",Hypermarket,Selangor,Petaling
2023-03-01,330,109,5.99,TESCO SEKSYEN 13,"NO. 3,JALAN AEROBIK 13/43, SEKSYEN 13,40100 SHAH ALAM, SELANGOR",Hypermarket,Selangor,Petaling
2023-03-01,330,113,4.99,TESCO SEKSYEN 13,"NO. 3,JALAN AEROBIK 13/43, SEKSYEN 13,40100 SHAH ALAM, SELANGOR",Hypermarket,Selangor,Petaling
2023-03-01,330,114,6.99,TESCO SEKSYEN 13,"NO. 3,JALAN AEROBIK 13/43, SEKSYEN 13,40100 SHAH ALAM, SELANGOR",Hypermarket,Selangor,Petaling
2023-03-01,3041,94,12.99,PASARAYA ECONSAVE KAPAR SDN BHD,"14-22,JALAN RAJA MOKHTAR PEKAN KAPAR,44220 KAPAR, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-01,3041,95,12.99,PASARAYA ECONSAVE KAPAR SDN BHD,"14-22,JALAN RAJA MOKHTAR PEKAN KAPAR,44220 KAPAR, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-01,3041,96,12.99,PASARAYA ECONSAVE KAPAR SDN BHD,"14-22,JALAN RAJA MOKHTAR PEKAN KAPAR,44220 KAPAR, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-01,3041,97,12.99,PASARAYA ECONSAVE KAPAR SDN BHD,"14-22,JALAN RAJA MOKHTAR PEKAN KAPAR,44220 KAPAR, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-01,3041,98,5.99,PASARAYA ECONSAVE KAPAR SDN BHD,"14-22,JALAN RAJA MOKHTAR PEKAN KAPAR,44220 KAPAR, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-01,3041,104,1.99,PASARAYA ECONSAVE KAPAR SDN BHD,"14-22,JALAN RAJA MOKHTAR PEKAN KAPAR,44220 KAPAR, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-01,3041,105,4.99,PASARAYA ECONSAVE KAPAR SDN BHD,"14-22,JALAN RAJA MOKHTAR PEKAN KAPAR,44220 KAPAR, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-01,3041,108,6.99,PASARAYA ECONSAVE KAPAR SDN BHD,"14-22,JALAN RAJA MOKHTAR PEKAN KAPAR,44220 KAPAR, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-01,3041,109,2.99,PASARAYA ECONSAVE KAPAR SDN BHD,"14-22,JALAN RAJA MOKHTAR PEKAN KAPAR,44220 KAPAR, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-01,3041,112,9.99,PASARAYA ECONSAVE KAPAR SDN BHD,"14-22,JALAN RAJA MOKHTAR PEKAN KAPAR,44220 KAPAR, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-01,3041,113,3.59,PASARAYA ECONSAVE KAPAR SDN BHD,"14-22,JALAN RAJA MOKHTAR PEKAN KAPAR,44220 KAPAR, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-01,3041,114,7.99,PASARAYA ECONSAVE KAPAR SDN BHD,"14-22,JALAN RAJA MOKHTAR PEKAN KAPAR,44220 KAPAR, SELANGOR",Pasar Raya / Supermarket,Selangor,Klang
2023-03-01,3178,95,8.0,AEON BIG SUBANG JAYA,"NO 3 JALAN SS16/1,47500 SUBANG JAYA, SELANGOR DARUL EHSAN,",Hypermarket,Selangor,Petaling
2023-03-01,3178,104,2.3,AEON BIG SUBANG JAYA,"NO 3 JALAN SS16/1,47500 SUBANG JAYA, SELANGOR DARUL EHSAN,",Hypermarket,Selangor,Petaling
2023-03-01,3178,109,2.7,AEON BIG SUBANG JAYA,"NO 3 JALAN SS16/1,47500 SUBANG JAYA, SELANGOR DARUL EHSAN,",Hypermarket,Selangor,Petaling
2023-03-01,3178,113,4.5,AEON BIG SUBANG JAYA,"NO 3 JALAN SS16/1,47500 SUBANG JAYA, SELANGOR DARUL EHSAN,",Hypermarket,Selangor,Petaling
2023-03-01,3178,114,6.9,AEON BIG SUBANG JAYA,"NO 3 JALAN SS16/1,47500 SUBANG JAYA, SELANGOR DARUL EHSAN,",Hypermarket,Selangor,Petaling
2023-03-01,3302,93,13.0,PASAR SELAYANG BARU,"PASAR HARIAN SELAYANG BARU,JALAN BESAR SELAYANG BARU,68100 BATU CAVES, SELANGOR.",Pasar Basah ,Selangor,Gombak
2023-03-01,3302,95,8.5,PASAR SELAYANG BARU,"PASAR HARIAN SELAYANG BARU,JALAN BESAR SELAYANG BARU,68100 BATU CAVES, SELANGOR.",Pasar Basah ,Selangor,Gombak
2023-03-01,3302,96,8.0,PASAR SELAYANG BARU,"PASAR HARIAN SELAYANG BARU,JALAN BESAR SELAYANG BARU,68100 BATU CAVES, SELANGOR.",Pasar Basah ,Selangor,Gombak
2023-03-01,3302,97,12.0,PASAR SELAYANG BARU,"PASAR HARIAN SELAYANG BARU,JALAN BESAR SELAYANG BARU,68100 BATU CAVES, SELANGOR.",Pasar Basah ,Selangor,Gombak
2023-03-01,3302,98,6.0,PASAR SELAYANG BARU,"PASAR HARIAN SELAYANG BARU,JALAN BESAR SELAYANG BARU,68100 BATU CAVES, SELANGOR.",Pasar Basah ,Selangor,Gombak
2023-03-01,3302,104,2.0,PASAR SELAYANG BARU,"PASAR HARIAN SELAYANG BARU,JALAN BESAR SELAYANG BARU,68100 BATU CAVES, SELANGOR.",Pasar Basah ,Selangor,Gombak
2023-03-01,3302,105,5.0,PASAR SELAYANG BARU,"PASAR HARIAN SELAYANG BARU,JALAN BESAR SELAYANG BARU,68100 BATU CAVES, SELANGOR.",Pasar Basah ,Selangor,Gombak
2023-03-01,3302,108,9.0,PASAR SELAYANG BARU,"PASAR HARIAN SELAYANG BARU,JALAN BESAR SELAYANG BARU,68100 BATU CAVES, SELANGOR.",Pasar Basah ,Selangor,Gombak
2023-03-01,3302,109,4.0,PASAR SELAYANG BARU,"PASAR HARIAN SELAYANG BARU,JALAN BESAR SELAYANG BARU,68100 BATU CAVES, SELANGOR.",Pasar Basah ,Selangor,Gombak
2023-03-01,3302,112,10.0,PASAR SELAYANG BARU,"PASAR HARIAN SELAYANG BARU,JALAN BESAR SELAYANG BARU,68100 BATU CAVES, SELANGOR.",Pasar Basah ,Selangor,Gombak
2023-03-01,3302,113,2.5,PASAR SELAYANG BARU,"PASAR HARIAN SELAYANG BARU,JALAN BESAR SELAYANG BARU,68100 BATU CAVES, SELANGOR.",Pasar Basah ,Selangor,Gombak
2023-03-01,3302,114,8.0,PASAR SELAYANG BARU,"PASAR HARIAN SELAYANG BARU,JALAN BESAR SELAYANG BARU,68100 BATU CAVES, SELANGOR.",Pasar Basah ,Selangor,Gombak
2023-03-01,3318,94,12.9,GIANT BATU CAVES,"GCH RETAIL MALAYSIA SDN BHD (667035-P)LOT 10243,JALAN BATU CAVES, BANDAR SELAYANG, DAERAH GOMBAK,68100 SELANGOR",Hypermarket,Selangor,Gombak
2023-03-01,3318,95,7.9,GIANT BATU CAVES,"GCH RETAIL MALAYSIA SDN BHD (667035-P)LOT 10243,JALAN BATU CAVES, BANDAR SELAYANG, DAERAH GOMBAK,68100 SELANGOR",Hypermarket,Selangor,Gombak
2023-03-01,3318,96,12.9,GIANT BATU CAVES,"GCH RETAIL MALAYSIA SDN BHD (667035-P)LOT 10243,JALAN BATU CAVES, BANDAR SELAYANG, DAERAH GOMBAK,68100 SELANGOR",Hypermarket,Selangor,Gombak
2023-03-01,3318,97,15.9,GIANT BATU CAVES,"GCH RETAIL MALAYSIA SDN BHD (667035-P)LOT 10243,JALAN BATU CAVES, BANDAR SELAYANG, DAERAH GOMBAK,68100 SELANGOR",Hypermarket,Selangor,Gombak
2023-03-01,3318,98,10.9,GIANT BATU CAVES,"GCH RETAIL MALAYSIA SDN BHD (667035-P)LOT 10243,JALAN BATU CAVES, BANDAR SELAYANG, DAERAH GOMBAK,68100 SELANGOR",Hypermarket,Selangor,Gombak
2023-03-01,3318,104,2.0,GIANT BATU CAVES,"GCH RETAIL MALAYSIA SDN BHD (667035-P)LOT 10243,JALAN BATU CAVES, BANDAR SELAYANG, DAERAH GOMBAK,68100 SELANGOR",Hypermarket,Selangor,Gombak
2023-03-01,3318,108,8.2,GIANT BATU CAVES,"GCH RETAIL MALAYSIA SDN BHD (667035-P)LOT 10243,JALAN BATU CAVES, BANDAR SELAYANG, DAERAH GOMBAK,68100 SELANGOR",Hypermarket,Selangor,Gombak
2023-03-01,3318,109,3.0,GIANT BATU CAVES,"GCH RETAIL MALAYSIA SDN BHD (667035-P)LOT 10243,JALAN BATU CAVES, BANDAR SELAYANG, DAERAH GOMBAK,68100 SELANGOR",Hypermarket,Selangor,Gombak
2023-03-01,3318,112,12.9,GIANT BATU CAVES,"GCH RETAIL MALAYSIA SDN BHD (667035-P)LOT 10243,JALAN BATU CAVES, BANDAR SELAYANG, DAERAH GOMBAK,68100 SELANGOR",Hypermarket,Selangor,Gombak
2023-03-01,3318,113,6.9,GIANT BATU CAVES,"GCH RETAIL MALAYSIA SDN BHD (667035-P)LOT 10243,JALAN BATU CAVES, BANDAR SELAYANG, DAERAH GOMBAK,68100 SELANGOR",Hypermarket,Selangor,Gombak
2023-03-01,3318,114,8.9,GIANT BATU CAVES,"GCH RETAIL MALAYSIA SDN BHD (667035-P)LOT 10243,JALAN BATU CAVES, BANDAR SELAYANG, DAERAH GOMBAK,68100 SELANGOR",Hypermarket,Selangor,Gombak
2023-03-01,3399,93,15.0,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3399,94,10.0,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3399,95,8.0,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3399,96,12.0,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3399,97,14.0,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3399,98,8.0,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3399,104,4.0,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3399,105,5.0,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3399,108,7.0,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3399,109,3.5,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3399,112,12.0,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3399,113,4.0,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3399,114,5.0,PASAR BESAR JALAN OTHMAN,"JALAN OTHMAN,PJS 4,46000 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3541,93,13.0,PASAR PAGI SRI GOMBAK,"JALAN 1, TAMAN SRI GOMBAK,68100 BATU CAVES, SELANGOR,",Pasar Basah ,Selangor,Gombak
2023-03-01,3541,95,12.0,PASAR PAGI SRI GOMBAK,"JALAN 1, TAMAN SRI GOMBAK,68100 BATU CAVES, SELANGOR,",Pasar Basah ,Selangor,Gombak
2023-03-01,3541,96,11.0,PASAR PAGI SRI GOMBAK,"JALAN 1, TAMAN SRI GOMBAK,68100 BATU CAVES, SELANGOR,",Pasar Basah ,Selangor,Gombak
2023-03-01,3541,97,12.0,PASAR PAGI SRI GOMBAK,"JALAN 1, TAMAN SRI GOMBAK,68100 BATU CAVES, SELANGOR,",Pasar Basah ,Selangor,Gombak
2023-03-01,3541,98,6.0,PASAR PAGI SRI GOMBAK,"JALAN 1, TAMAN SRI GOMBAK,68100 BATU CAVES, SELANGOR,",Pasar Basah ,Selangor,Gombak
2023-03-01,3541,105,4.0,PASAR PAGI SRI GOMBAK,"JALAN 1, TAMAN SRI GOMBAK,68100 BATU CAVES, SELANGOR,",Pasar Basah ,Selangor,Gombak
2023-03-01,3541,108,8.0,PASAR PAGI SRI GOMBAK,"JALAN 1, TAMAN SRI GOMBAK,68100 BATU CAVES, SELANGOR,",Pasar Basah ,Selangor,Gombak
2023-03-01,3541,109,7.0,PASAR PAGI SRI GOMBAK,"JALAN 1, TAMAN SRI GOMBAK,68100 BATU CAVES, SELANGOR,",Pasar Basah ,Selangor,Gombak
2023-03-01,3541,112,12.0,PASAR PAGI SRI GOMBAK,"JALAN 1, TAMAN SRI GOMBAK,68100 BATU CAVES, SELANGOR,",Pasar Basah ,Selangor,Gombak
2023-03-01,3541,113,5.0,PASAR PAGI SRI GOMBAK,"JALAN 1, TAMAN SRI GOMBAK,68100 BATU CAVES, SELANGOR,",Pasar Basah ,Selangor,Gombak
2023-03-01,3541,114,10.0,PASAR PAGI SRI GOMBAK,"JALAN 1, TAMAN SRI GOMBAK,68100 BATU CAVES, SELANGOR,",Pasar Basah ,Selangor,Gombak
2023-03-01,3558,93,20.0,PASAR AWAM PASIR PENAMBANG,"PEKAN PASIR PENAMBANG,45000 KUALA SELANGOR, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3558,95,10.0,PASAR AWAM PASIR PENAMBANG,"PEKAN PASIR PENAMBANG,45000 KUALA SELANGOR, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3558,96,15.0,PASAR AWAM PASIR PENAMBANG,"PEKAN PASIR PENAMBANG,45000 KUALA SELANGOR, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3558,97,10.0,PASAR AWAM PASIR PENAMBANG,"PEKAN PASIR PENAMBANG,45000 KUALA SELANGOR, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3558,98,10.0,PASAR AWAM PASIR PENAMBANG,"PEKAN PASIR PENAMBANG,45000 KUALA SELANGOR, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3558,104,6.0,PASAR AWAM PASIR PENAMBANG,"PEKAN PASIR PENAMBANG,45000 KUALA SELANGOR, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3558,108,10.0,PASAR AWAM PASIR PENAMBANG,"PEKAN PASIR PENAMBANG,45000 KUALA SELANGOR, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3558,109,6.0,PASAR AWAM PASIR PENAMBANG,"PEKAN PASIR PENAMBANG,45000 KUALA SELANGOR, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3558,112,15.0,PASAR AWAM PASIR PENAMBANG,"PEKAN PASIR PENAMBANG,45000 KUALA SELANGOR, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3558,113,7.0,PASAR AWAM PASIR PENAMBANG,"PEKAN PASIR PENAMBANG,45000 KUALA SELANGOR, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3558,114,10.0,PASAR AWAM PASIR PENAMBANG,"PEKAN PASIR PENAMBANG,45000 KUALA SELANGOR, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3575,94,12.0,PASAR AWAM TANJUNG KARANG,"PASAR AWAM TANJUNG KARANG TANJUNG,45500 TANJUNG KARANG, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3575,95,10.0,PASAR AWAM TANJUNG KARANG,"PASAR AWAM TANJUNG KARANG TANJUNG,45500 TANJUNG KARANG, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3575,96,12.0,PASAR AWAM TANJUNG KARANG,"PASAR AWAM TANJUNG KARANG TANJUNG,45500 TANJUNG KARANG, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3575,97,13.0,PASAR AWAM TANJUNG KARANG,"PASAR AWAM TANJUNG KARANG TANJUNG,45500 TANJUNG KARANG, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3575,98,9.0,PASAR AWAM TANJUNG KARANG,"PASAR AWAM TANJUNG KARANG TANJUNG,45500 TANJUNG KARANG, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3575,104,4.5,PASAR AWAM TANJUNG KARANG,"PASAR AWAM TANJUNG KARANG TANJUNG,45500 TANJUNG KARANG, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3575,108,10.0,PASAR AWAM TANJUNG KARANG,"PASAR AWAM TANJUNG KARANG TANJUNG,45500 TANJUNG KARANG, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3575,109,7.0,PASAR AWAM TANJUNG KARANG,"PASAR AWAM TANJUNG KARANG TANJUNG,45500 TANJUNG KARANG, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3575,113,5.0,PASAR AWAM TANJUNG KARANG,"PASAR AWAM TANJUNG KARANG TANJUNG,45500 TANJUNG KARANG, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3575,114,10.0,PASAR AWAM TANJUNG KARANG,"PASAR AWAM TANJUNG KARANG TANJUNG,45500 TANJUNG KARANG, SELANGOR,",Pasar Basah ,Selangor,Kuala Selangor
2023-03-01,3662,93,20.0,PASAR AWAM SG BESAR,"PASAR AWAM SG BESAR,45300 SG BESAR,SELANGOR,SG BESAR,",Pasar Basah ,Selangor,Sabak Bernam
2023-03-01,3662,95,12.0,PASAR AWAM SG BESAR,"PASAR AWAM SG BESAR,45300 SG BESAR,SELANGOR,SG BESAR,",Pasar Basah ,Selangor,Sabak Bernam
2023-03-01,3662,97,15.0,PASAR AWAM SG BESAR,"PASAR AWAM SG BESAR,45300 SG BESAR,SELANGOR,SG BESAR,",Pasar Basah ,Selangor,Sabak Bernam
2023-03-01,3662,98,9.0,PASAR AWAM SG BESAR,"PASAR AWAM SG BESAR,45300 SG BESAR,SELANGOR,SG BESAR,",Pasar Basah ,Selangor,Sabak Bernam
2023-03-01,3662,104,4.0,PASAR AWAM SG BESAR,"PASAR AWAM SG BESAR,45300 SG BESAR,SELANGOR,SG BESAR,",Pasar Basah ,Selangor,Sabak Bernam
2023-03-01,3662,108,10.0,PASAR AWAM SG BESAR,"PASAR AWAM SG BESAR,45300 SG BESAR,SELANGOR,SG BESAR,",Pasar Basah ,Selangor,Sabak Bernam
2023-03-01,3662,109,5.0,PASAR AWAM SG BESAR,"PASAR AWAM SG BESAR,45300 SG BESAR,SELANGOR,SG BESAR,",Pasar Basah ,Selangor,Sabak Bernam
2023-03-01,3662,113,4.0,PASAR AWAM SG BESAR,"PASAR AWAM SG BESAR,45300 SG BESAR,SELANGOR,SG BESAR,",Pasar Basah ,Selangor,Sabak Bernam
2023-03-01,3662,114,8.0,PASAR AWAM SG BESAR,"PASAR AWAM SG BESAR,45300 SG BESAR,SELANGOR,SG BESAR,",Pasar Basah ,Selangor,Sabak Bernam
2023-03-01,3692,93,18.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3692,94,16.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3692,95,9.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3692,96,10.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3692,97,14.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3692,98,9.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3692,104,4.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3692,105,7.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3692,108,7.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3692,109,5.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3692,112,12.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3692,113,5.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3692,114,7.0,PASAR SERI SETIA,"JALAN SS9A/1,SG WAY,47300 PETALING JAYA, SELANGOR",Pasar Basah ,Selangor,Petaling Jaya
2023-03-01,3901,94,12.99,LOTUSS STORES,"LOTUSS STORES (MALAYSIA) SDN.BHD. LOT 37820 & 11196,MUKIM KAJANG, SAUJANA IMPIAN,43000 KAJANG, SELANGOR DARUL EHSAN.",Hypermarket,Selangor,Hulu Langat
2023-03-01,3901,95,7.99,LOTUSS STORES,"LOTUSS STORES (MALAYSIA) SDN.BHD. LOT 37820 & 11196,MUKIM KAJANG, SAUJANA IMPIAN,43000 KAJANG, SELANGOR DARUL EHSAN.",Hypermarket,Selangor,Hulu Langat
2023-03-01,3901,97,15.99,LOTUSS STORES,"LOTUSS STORES (MALAYSIA) SDN.BHD. LOT 37820 & 11196,MUKIM KAJANG, SAUJANA IMPIAN,43000 KAJANG, SELANGOR DARUL EHSAN.",Hypermarket,Selangor,Hulu Langat
2023-03-01,3901,98,8.29,LOTUSS STORES,"LOTUSS STORES (MALAYSIA) SDN.BHD. LOT 37820 & 11196,MUKIM KAJANG, SAUJANA IMPIAN,43000 KAJANG, SELANGOR DARUL EHSAN.",Hypermarket,Selangor,Hulu Langat
2023-03-01,3901,104,1.99,LOTUSS STORES,"LOTUSS STORES (MALAYSIA) SDN.BHD. LOT 37820 & 11196,MUKIM KAJANG, SAUJANA IMPIAN,43000 KAJANG, SELANGOR DARUL EHSAN.",Hypermarket,Selangor,Hulu Langat
2023-03-01,3901,108,6.99,LOTUSS STORES,"LOTUSS STORES (MALAYSIA) SDN.BHD. LOT 37820 & 11196,MUKIM KAJANG, SAUJANA IMPIAN,43000 KAJANG, SELANGOR DARUL EHSAN.",Hypermarket,Selangor,Hulu Langat
2023-03-01,3901,109,5.99,LOTUSS STORES,"LOTUSS STORES (MALAYSIA) SDN.BHD. LOT 37820 & 11196,MUKIM KAJANG, SAUJANA IMPIAN,43000 KAJANG, SELANGOR DARUL EHSAN.",Hypermarket,Selangor,Hulu Langat
